frame_index,timestamp_s,ball_x,ball_y,radius_px,circularity,v_at_center,confidence,n_candidates
217,3.6195,788.97,281.77,6.4,0.851,217,0.724,49
218,3.6361,789.03,280.84,7.69,0.9,247,0.871,47
219,3.6528,789.14,279.96,7.08,0.845,244,0.809,41
220,3.6695,789.09,279.44,7.47,0.869,251,0.855,57
221,3.6862,793.94,279.53,7.31,0.88,239,0.825,58
222,3.7029,816.04,281.74,7.13,0.886,238,0.827,59
223,3.7195,852.47,285.56,7.85,0.798,249,0.779,49
224,3.7362,874.45,287.54,6.93,0.791,239,0.742,53
225,3.7529,879.08,287.82,8.46,0.823,249,0.803,45
226,3.7696,879.1,287.8,7.69,0.808,245,0.776,39
227,3.7863,879.22,287.31,8.01,0.831,253,0.824,36
228,3.8029,879.09,286.48,6.64,0.77,245,0.739,35
229,3.8196,878.71,285.77,8.39,0.866,243,0.825,53
230,3.8363,878.47,285.28,8.27,0.843,247,0.816,50
231,3.853,878.38,284.9,8.47,0.866,246,0.835,48
232,3.8697,880.5,282.79,8.45,0.862,247,0.835,47
233,3.8863,890.23,274.26,7.47,0.769,245,0.739,52
234,3.903,906.41,260.3,7.02,0.84,231,0.761,62
235,3.9197,916.23,251.57,6.82,0.862,240,0.811,56
236,3.9364,918.31,249.12,6.98,0.871,252,0.861,43
237,3.9531,918.17,248.43,7.07,0.864,240,0.813,45
238,3.9697,918.17,247.99,7.07,0.864,236,0.799,52
239,3.9864,918.29,247.69,6.91,0.854,238,0.797,45
240,4.0031,918.4,247.35,7.13,0.856,240,0.806,51
241,4.0198,916.27,249.04,6.71,0.857,246,0.827,58
242,4.0365,906.37,257.19,7.57,0.843,253,0.836,56
243,4.0531,890.13,270.01,8.32,0.86,242,0.816,49
244,4.0698,880.34,277.41,4.95,0.872,237,0.81,32
245,4.0865,878.28,279.51,7.85,0.848,246,0.818,40
246,4.1032,878.35,279.83,7.73,0.821,246,0.792,35
247,4.1199,873.47,278.97,7.73,0.821,244,0.786,22
248,4.1365,851.61,275.92,7.73,0.821,245,0.789,45
249,4.1532,815.46,271.29,6.57,0.82,237,0.763,31
250,4.1699,793.12,268.66,6.4,0.807,237,0.75,24
251,4.1866,792.6,268.78,6.48,0.791,236,0.732,44
252,4.2033,814.78,271.13,6.37,0.784,251,0.771,22
253,4.2199,851.61,274.69,7.13,0.816,242,0.775,19
254,4.2366,873.39,276.53,8.62,0.861,246,0.83,32
255,4.2533,877.71,276.63,6.82,0.792,242,0.751,25
256,4.27,877.55,276.3,6.62,0.764,244,0.731,21
257,4.2867,880.01,273.96,7.21,0.798,247,0.773,22
258,4.3033,890.1,264.81,7.63,0.784,245,0.754,24
259,4.32,927.35,250.42,5.61,0.855,203,0.681,31
260,4.3367,1031.1,242.53,6.57,0.82,237,0.763,28
261,4.3534,,,,,,0.0,36
262,4.3701,1188.31,241.46,5.75,0.846,255,0.846,18
263,4.3867,1282.4,241.7,6.4,0.851,255,0.851,15
264,4.4034,1260.38,240.28,6.4,0.851,255,0.851,12
265,4.4201,1068.78,238.71,6.1,0.876,247,0.848,17
266,4.4368,,,,,,0.0,25
267,4.4534,788.21,245.96,5.56,0.875,255,0.875,21
268,4.4701,736.21,259.53,11.32,0.764,203,0.608,24
269,4.4868,,,,,,0.0,17
270,4.5035,884.75,254.98,5.48,0.88,223,0.77,21
271,4.5202,,,,,,0.0,17
272,4.5368,947.51,248.53,4.65,0.871,233,0.796,12
273,4.5535,933.33,269.17,6.63,0.815,245,0.783,17
274,4.5702,932.77,307.57,12.53,0.566,242,0.537,21
275,4.5869,952.77,315.62,13.09,0.492,208,0.401,15
276,4.6036,1005.65,287.04,5.23,0.867,195,0.663,32
277,4.6202,,,,,,0.0,16
278,4.6369,1120.23,256.27,6.12,0.89,250,0.873,23
279,4.6536,,,,,,0.0,11
280,4.6703,1238.21,241.44,5.75,0.846,255,0.846,13
281,4.687,,,,,,0.0,9
282,4.7036,1293.3,237.58,6.23,0.863,255,0.863,15
283,4.7203,1303.36,237.04,5.75,0.846,253,0.839,22
284,4.737,1303.41,236.77,5.75,0.846,252,0.836,14
285,4.7537,1303.45,236.22,6.23,0.863,255,0.863,25
286,4.7704,1303.42,235.47,6.23,0.863,252,0.853,29
287,4.787,1306.57,239.47,4.95,0.872,231,0.79,22
288,4.8037,1319.81,260.06,6.19,0.829,255,0.829,26
289,4.8204,1337.18,293.32,23.83,0.753,217,0.641,50
290,4.8371,1336.29,311.62,23.53,0.752,216,0.637,33
291,4.8538,1318.9,313.39,23.73,0.74,219,0.636,34
292,4.8704,1297.31,311.19,23.6,0.757,223,0.662,47
293,4.8871,1275.91,309.84,23.31,0.76,216,0.644,20
294,4.9038,1254.72,309.16,23.07,0.771,225,0.68,37
295,4.9205,1233.83,309.18,22.93,0.776,218,0.664,41
296,4.9372,1209.15,306.98,23.01,0.78,222,0.679,25
297,4.9538,1139.89,292.19,22.89,0.771,223,0.675,46
298,4.9705,,,,,,0.0,42
299,4.9872,952.78,258.97,6.59,0.857,255,0.857,39
300,5.0039,,,,,,0.0,42
301,5.0206,725.49,227.3,6.21,0.906,251,0.892,54
302,5.0372,725.2,219.19,6.31,0.884,219,0.76,40
303,5.0539,,,,,,0.0,44
304,5.0706,904.51,226.47,6.62,0.877,255,0.877,46
305,5.0873,904.26,225.8,6.15,0.891,232,0.811,42
306,5.104,,,,,,0.0,35
307,5.1206,692.55,214.59,6.19,0.877,255,0.877,45
308,5.1373,544.08,206.74,6.06,0.875,255,0.875,43
309,5.154,553.98,205.93,6.37,0.878,210,0.723,47
310,5.1707,747.13,210.8,6.04,0.867,222,0.755,30
311,5.1874,,,,,,0.0,52
312,5.204,1065.79,218.93,6.49,0.878,252,0.867,37
313,5.2207,1259.12,223.54,6.56,0.871,250,0.854,35
314,5.2374,1302.19,224.1,6.43,0.871,246,0.84,32
315,5.2541,1302.01,223.55,6.84,0.868,215,0.732,47
316,5.2707,1301.84,223.02,6.42,0.858,219,0.737,41
317,5.2874,1301.78,222.34,6.77,0.85,216,0.72,32
318,5.3041,1301.81,221.66,6.79,0.856,200,0.671,49
319,5.3208,1273.64,222.37,6.82,0.862,204,0.689,25
320,5.3375,1147.23,227.31,6.73,0.863,211,0.714,26
321,5.3541,,,,,,0.0,23
322,5.3708,938.75,235.74,7.78,0.89,244,0.851,28
323,5.3875,812.06,240.61,8.03,0.899,246,0.867,25
324,5.4042,783.5,241.34,8.03,0.899,251,0.885,37
325,5.4209,783.21,240.79,7.58,0.865,245,0.831,39
326,5.4375,783.1,240.17,7.91,0.872,244,0.834,30
327,5.4542,783.02,239.52,7.6,0.87,247,0.842,28
328,5.4709,783.01,238.95,7.6,0.87,245,0.836,28
329,5.4876,783.02,238.31,7.75,0.837,243,0.797,36
330,5.5043,782.83,237.58,8.16,0.88,245,0.846,30
331,5.5209,782.54,236.83,7.76,0.885,242,0.84,31
332,5.5376,782.27,236.09,7.65,0.862,244,0.825,28
333,5.5543,782.04,235.43,8.1,0.842,244,0.805,29
334,5.571,781.84,234.71,7.78,0.89,243,0.848,25
335,5.5877,781.64,233.97,8.03,0.899,244,0.86,26
336,5.6043,781.51,233.34,7.86,0.842,251,0.829,30
337,5.621,781.39,232.73,8.17,0.864,246,0.833,24
338,5.6377,781.12,231.97,8.02,0.877,242,0.832,21
339,5.6544,780.82,231.24,7.99,0.89,238,0.83,24
340,5.6711,780.69,230.6,8.22,0.876,245,0.842,26
341,5.6877,780.59,229.92,8.42,0.854,244,0.817,24
342,5.7044,780.37,229.09,8.05,0.865,243,0.824,16
343,5.7211,780.14,228.3,8.03,0.86,242,0.816,13
344,5.7378,779.88,227.54,7.94,0.887,250,0.869,30
345,5.7545,779.59,226.77,8.14,0.903,246,0.871,20
346,5.7711,779.28,226.01,8.34,0.874,243,0.833,18
347,5.7878,778.97,225.19,8.53,0.888,244,0.85,24
348,5.8045,778.71,224.32,8.13,0.882,242,0.837,18
349,5.8212,778.5,223.38,8.1,0.894,242,0.849,16
350,5.8379,778.26,222.45,8.29,0.91,242,0.863,20
351,5.8545,778.04,221.64,8.59,0.883,247,0.855,14
