frame_index,timestamp_s,ball_x,ball_y,radius_px,circularity,v_at_center,confidence,n_candidates
319,5.3208,990.77,412.67,6.28,0.513,198,0.398,20
320,5.3375,985.06,412.47,6.31,0.482,197,0.372,22
321,5.3541,984.95,411.84,6.6,0.577,197,0.446,23
322,5.3708,984.81,411.24,6.31,0.517,196,0.397,20
323,5.3875,984.65,410.65,6.54,0.561,197,0.434,15
324,5.4042,984.51,410.04,6.51,0.567,196,0.436,27
325,5.4209,984.38,409.47,6.51,0.484,193,0.366,23
326,5.4375,984.26,408.96,6.46,0.52,197,0.401,24
327,5.4542,984.15,408.42,6.52,0.504,200,0.395,17
328,5.4709,984.04,407.78,6.41,0.477,196,0.367,24
329,5.4876,983.98,407.12,6.35,0.512,195,0.392,22
330,5.5043,983.89,406.48,6.46,0.559,194,0.425,17
331,5.5209,983.73,405.87,6.54,0.561,197,0.434,19
332,5.5376,983.59,405.27,6.6,0.602,196,0.463,19
333,5.5543,983.49,404.7,6.4,0.485,203,0.386,21
334,5.571,983.54,404.22,6.36,0.504,202,0.399,19
335,5.5877,983.61,403.81,5.75,0.463,201,0.365,19
336,5.6043,983.36,403.11,5.92,0.475,202,0.376,26
337,5.621,982.97,402.11,6.46,0.576,200,0.452,22
338,5.6377,982.69,401.14,6.59,0.614,198,0.476,18
339,5.6544,982.48,400.28,6.36,0.542,197,0.418,22
340,5.6711,982.25,399.52,6.62,0.534,200,0.419,24
341,5.6877,982.05,398.75,6.33,0.453,200,0.355,21
342,5.7044,982.0,398.02,6.45,0.507,200,0.398,17
343,5.7211,981.99,397.44,6.59,0.587,198,0.456,12
344,5.7378,981.8,396.91,6.05,0.414,204,0.331,24
345,5.7545,981.39,395.97,6.36,0.504,200,0.395,13
346,5.7711,981.1,394.88,6.38,0.473,196,0.364,20
347,5.7878,981.06,393.99,6.42,0.557,197,0.43,20
348,5.8045,981.05,393.26,6.37,0.516,198,0.401,13
349,5.8212,980.87,392.51,6.48,0.599,201,0.472,16
350,5.8379,980.52,391.64,6.4,0.521,201,0.41,12
351,5.8545,980.21,390.69,6.41,0.527,201,0.415,13
352,5.8712,980.01,389.72,6.32,0.488,201,0.384,11
353,5.8879,979.94,388.86,6.57,0.583,201,0.46,16
354,5.9046,980.03,388.15,6.46,0.542,200,0.425,23
355,5.9213,980.19,387.65,6.33,0.67,200,0.525,9
356,5.9379,980.04,387.02,6.15,0.565,202,0.447,12
357,5.9546,979.54,385.96,6.02,0.472,204,0.377,13
358,5.9713,979.06,384.77,6.18,0.512,204,0.409,12
359,5.988,978.74,383.77,6.48,0.524,203,0.417,15
360,6.0047,978.51,382.92,6.58,0.556,202,0.44,10
361,6.0213,978.29,381.98,6.33,0.554,200,0.435,11
362,6.038,978.07,380.92,6.46,0.471,198,0.366,8
363,6.0547,977.92,379.9,6.41,0.477,198,0.371,9
364,6.0714,977.8,379.06,6.65,0.611,198,0.475,20
365,6.088,977.58,378.32,6.53,0.589,197,0.455,12
366,6.1047,977.32,377.49,6.46,0.52,200,0.408,16
367,6.1214,977.27,376.6,6.42,0.489,197,0.378,13
368,6.1381,977.62,376.12,6.32,0.488,197,0.377,14
369,6.1548,969.92,372.54,4.37,0.449,200,0.352,16
370,6.1714,933.66,360.44,6.62,0.592,197,0.457,8
371,6.1881,,,,,,0.0,11
372,6.2048,875.76,349.82,10.62,0.705,210,0.58,11
373,6.2215,844.91,352.95,4.65,0.871,198,0.677,15
374,6.2382,841.29,345.6,5.63,0.415,207,0.337,20
375,6.2548,836.94,322.36,10.41,0.53,209,0.434,15
376,6.2715,831.43,305.4,10.06,0.625,209,0.513,15
377,6.2882,829.3,298.71,10.46,0.563,209,0.462,12
378,6.3049,828.29,294.92,10.44,0.568,208,0.464,19
379,6.3216,827.03,291.44,10.54,0.77,208,0.628,13
380,6.3382,795.86,313.7,10.59,0.701,210,0.577,12
381,6.3549,722.39,403.38,10.59,0.76,210,0.626,13
382,6.3716,,,,,,0.0,7
383,6.3883,701.92,474.8,5.11,0.651,240,0.612,14
384,6.405,,,,,,0.0,7
385,6.4216,682.34,344.69,4.39,0.85,210,0.7,18
386,6.4383,,,,,,0.0,9
